Symbol,Value,TradingDate,Time,Open,High,Low,Close,Volume
VCB,56500,03/06/2025,09:31:56,56500,56500,56400,56500,13500
VCB,56500,03/06/2025,09:31:56,56500,56500,56400,56500,13500
VCB,56500,03/06/2025,09:31:56,56500,56500,56400,56500,13500
VCB,56500,03/06/2025,09:32:53,56500,56500,56500,56500,3000
VCB,56500,03/06/2025,09:32:53,56500,56500,56500,56500,3000
VCB,56500,03/06/2025,09:32:53,56500,56500,56500,56500,3000
VCB,56500,03/06/2025,09:33:57,56500,56500,56500,56500,17300
VCB,56500,03/06/2025,09:33:57,56500,56500,56500,56500,17300
VCB,56500,03/06/2025,09:33:57,56500,56500,56500,56500,17300
VCB,56500,03/06/2025,09:34:56,56500,56500,56500,56500,8000
VCB,56500,03/06/2025,09:34:56,56500,56500,56500,56500,8000
VCB,56500,03/06/2025,09:34:56,56500,56500,56500,56500,8000
VCB,56400,03/06/2025,09:35:45,56500,56500,56400,56400,4600
VCB,56400,03/06/2025,09:35:45,56500,56500,56400,56400,4600
VCB,56400,03/06/2025,09:35:45,56500,56500,56400,56400,4600
VCB,56400,03/06/2025,09:36:48,56500,56500,56400,56400,4000
VCB,56400,03/06/2025,09:36:48,56500,56500,56400,56400,4000
VCB,56400,03/06/2025,09:36:48,56500,56500,56400,56400,4000
VCB,56400,03/06/2025,09:37:34,56500,56500,56400,56400,12900
VCB,56400,03/06/2025,09:37:34,56500,56500,56400,56400,12900
VCB,56400,03/06/2025,09:37:34,56500,56500,56400,56400,12900
VCB,56500,03/06/2025,09:38:57,56500,56500,56400,56500,5400
VCB,56500,03/06/2025,09:38:57,56500,56500,56400,56500,5400
VCB,56500,03/06/2025,09:38:57,56500,56500,56400,56500,5400
VCB,56500,03/06/2025,09:39:51,56500,56500,56500,56500,6600
VCB,56500,03/06/2025,09:39:51,56500,56500,56500,56500,6600
VCB,56500,03/06/2025,09:39:51,56500,56500,56500,56500,6600
VCB,56500,03/06/2025,09:40:57,56500,56500,56500,56500,1200
VCB,56500,03/06/2025,09:40:57,56500,56500,56500,56500,1200
VCB,56500,03/06/2025,09:40:57,56500,56500,56500,56500,1200
VCB,56600,03/06/2025,09:41:53,56600,56600,56600,56600,1200
VCB,56600,03/06/2025,09:41:53,56600,56600,56600,56600,1200
VCB,56600,03/06/2025,09:41:53,56600,56600,56600,56600,1200
VCB,56600,03/06/2025,09:42:55,56600,56600,56500,56600,19500
VCB,56600,03/06/2025,09:42:55,56600,56600,56500,56600,19500
VCB,56600,03/06/2025,09:42:55,56600,56600,56500,56600,19500
VCB,56600,03/06/2025,09:43:58,56600,56600,56500,56600,50800
VCB,56600,03/06/2025,09:43:58,56600,56600,56500,56600,50800
VCB,56600,03/06/2025,09:43:58,56600,56600,56500,56600,50800
VCB,56700,03/06/2025,09:44:47,56600,56700,56600,56700,28200
VCB,56700,03/06/2025,09:44:47,56600,56700,56600,56700,28200
VCB,56700,03/06/2025,09:44:47,56600,56700,56600,56700,28200
VCB,56700,03/06/2025,09:45:51,56700,56700,56600,56700,11000
VCB,56700,03/06/2025,09:45:51,56700,56700,56600,56700,11000
VCB,56700,03/06/2025,09:45:51,56700,56700,56600,56700,11000
VCB,56700,03/06/2025,09:46:52,56700,56700,56700,56700,4800
VCB,56700,03/06/2025,09:46:52,56700,56700,56700,56700,4800
VCB,56700,03/06/2025,09:46:52,56700,56700,56700,56700,4800
VCB,56700,03/06/2025,09:47:48,56700,56700,56600,56700,13100
VCB,56700,03/06/2025,09:47:48,56700,56700,56600,56700,13100
VCB,56700,03/06/2025,09:47:48,56700,56700,56600,56700,13100
VCB,56700,03/06/2025,09:48:59,56700,56700,56600,56700,41400
VCB,56700,03/06/2025,09:48:59,56700,56700,56600,56700,41400
VCB,56700,03/06/2025,09:48:59,56700,56700,56600,56700,41400
VCB,56700,03/06/2025,09:49:29,56700,56700,56700,56700,3000
VCB,56700,03/06/2025,09:49:29,56700,56700,56700,56700,3000
VCB,56700,03/06/2025,09:49:29,56700,56700,56700,56700,3000
VCB,56800,03/06/2025,09:50:48,56700,56800,56600,56800,45100
VCB,56800,03/06/2025,09:50:48,56700,56800,56600,56800,45100
VCB,56800,03/06/2025,09:50:48,56700,56800,56600,56800,45100
VCB,56800,03/06/2025,09:51:28,56700,56800,56700,56800,2200
VCB,56800,03/06/2025,09:51:28,56700,56800,56700,56800,2200
VCB,56800,03/06/2025,09:51:28,56700,56800,56700,56800,2200
VCB,56700,03/06/2025,09:52:57,56800,56800,56700,56700,14700
VCB,56700,03/06/2025,09:52:57,56800,56800,56700,56700,14700
VCB,56700,03/06/2025,09:52:57,56800,56800,56700,56700,14700
VCB,56600,03/06/2025,09:53:57,56800,56800,56600,56600,29300
VCB,56600,03/06/2025,09:53:57,56800,56800,56600,56600,29300
VCB,56600,03/06/2025,09:53:57,56800,56800,56600,56600,29300
VCB,56700,03/06/2025,09:54:57,56700,56700,56700,56700,19200
VCB,56700,03/06/2025,09:54:57,56700,56700,56700,56700,19200
VCB,56700,03/06/2025,09:54:57,56700,56700,56700,56700,19200
VCB,56700,03/06/2025,09:55:51,56700,56700,56700,56700,6900
VCB,56700,03/06/2025,09:55:51,56700,56700,56700,56700,6900
VCB,56700,03/06/2025,09:55:51,56700,56700,56700,56700,6900
VCB,56700,03/06/2025,09:56:51,56700,56700,56700,56700,1100
VCB,56700,03/06/2025,09:56:51,56700,56700,56700,56700,1100
VCB,56700,03/06/2025,09:56:51,56700,56700,56700,56700,1100
VCB,56700,03/06/2025,09:57:47,56600,56700,56600,56700,8600
VCB,56700,03/06/2025,09:57:47,56600,56700,56600,56700,8600
VCB,56700,03/06/2025,09:57:47,56600,56700,56600,56700,8600
VCB,56600,03/06/2025,09:58:49,56700,56700,56600,56600,1300
VCB,56600,03/06/2025,09:58:49,56700,56700,56600,56600,1300
VCB,56600,03/06/2025,09:58:49,56700,56700,56600,56600,1300
VCB,56700,03/06/2025,09:59:50,56700,56700,56600,56700,6000
VCB,56700,03/06/2025,09:59:50,56700,56700,56600,56700,6000
VCB,56700,03/06/2025,09:59:50,56700,56700,56600,56700,6000
VCB,56600,03/06/2025,10:00:56,56600,56600,56600,56600,6500
VCB,56600,03/06/2025,10:00:56,56600,56600,56600,56600,6500
VCB,56600,03/06/2025,10:00:56,56600,56600,56600,56600,6500
VCB,56600,03/06/2025,10:01:41,56600,56600,56600,56600,10000
VCB,56600,03/06/2025,10:01:41,56600,56600,56600,56600,10000
VCB,56600,03/06/2025,10:01:41,56600,56600,56600,56600,10000
VCB,56700,03/06/2025,10:02:56,56600,56700,56600,56700,1500
VCB,56700,03/06/2025,10:02:56,56600,56700,56600,56700,1500
VCB,56700,03/06/2025,10:02:56,56600,56700,56600,56700,1500
VCB,56600,03/06/2025,10:03:56,56600,56700,56600,56600,1200
VCB,56600,03/06/2025,10:03:56,56600,56700,56600,56600,1200
VCB,56600,03/06/2025,10:03:56,56600,56700,56600,56600,1200
VCB,56600,03/06/2025,10:04:59,56600,56700,56600,56600,1700
VCB,56600,03/06/2025,10:04:59,56600,56700,56600,56600,1700
VCB,56600,03/06/2025,10:04:59,56600,56700,56600,56600,1700
VCB,56700,03/06/2025,10:05:37,56700,56700,56700,56700,1200
VCB,56700,03/06/2025,10:05:37,56700,56700,56700,56700,1200
VCB,56700,03/06/2025,10:05:37,56700,56700,56700,56700,1200
VCB,56700,03/06/2025,10:06:57,56700,56700,56700,56700,400
VCB,56700,03/06/2025,10:06:57,56700,56700,56700,56700,400
VCB,56700,03/06/2025,10:06:57,56700,56700,56700,56700,400
VCB,56700,03/06/2025,10:07:39,56700,56700,56600,56700,3400
VCB,56700,03/06/2025,10:07:39,56700,56700,56600,56700,3400
VCB,56700,03/06/2025,10:07:39,56700,56700,56600,56700,3400
VCB,56700,03/06/2025,10:08:51,56700,56700,56700,56700,16300
VCB,56700,03/06/2025,10:08:51,56700,56700,56700,56700,16300
VCB,56700,03/06/2025,10:08:51,56700,56700,56700,56700,16300
VCB,56700,03/06/2025,10:09:58,56700,56700,56600,56700,6200
VCB,56700,03/06/2025,10:09:58,56700,56700,56600,56700,6200
VCB,56700,03/06/2025,10:09:58,56700,56700,56600,56700,6200
VCB,56600,03/06/2025,10:10:55,56700,56700,56600,56600,2200
VCB,56600,03/06/2025,10:10:55,56700,56700,56600,56600,2200
VCB,56600,03/06/2025,10:10:55,56700,56700,56600,56600,2200
VCB,56700,03/06/2025,10:11:42,56700,56700,56700,56700,30000
VCB,56700,03/06/2025,10:11:42,56700,56700,56700,56700,30000
VCB,56700,03/06/2025,10:11:42,56700,56700,56700,56700,30000
VCB,56700,03/06/2025,10:12:42,56700,56700,56700,56700,9700
VCB,56700,03/06/2025,10:12:42,56700,56700,56700,56700,9700
VCB,56700,03/06/2025,10:12:42,56700,56700,56700,56700,9700
VCB,56600,03/06/2025,10:13:56,56700,56700,56600,56600,30900
VCB,56600,03/06/2025,10:13:56,56700,56700,56600,56600,30900
VCB,56600,03/06/2025,10:13:56,56700,56700,56600,56600,30900
VCB,56500,03/06/2025,10:14:56,56600,56600,56500,56500,31000
VCB,56500,03/06/2025,10:14:56,56600,56600,56500,56500,31000
VCB,56500,03/06/2025,10:14:56,56600,56600,56500,56500,31000
VCB,56600,03/06/2025,10:15:59,56600,56600,56600,56600,11600
VCB,56600,03/06/2025,10:15:59,56600,56600,56600,56600,11600
VCB,56600,03/06/2025,10:15:59,56600,56600,56600,56600,11600
VCB,56500,03/06/2025,10:16:57,56600,56600,56500,56500,7100
VCB,56500,03/06/2025,10:16:57,56600,56600,56500,56500,7100
VCB,56500,03/06/2025,10:16:57,56600,56600,56500,56500,7100
VCB,56500,03/06/2025,10:17:37,56500,56600,56500,56500,3700
VCB,56500,03/06/2025,10:17:37,56500,56600,56500,56500,3700
VCB,56500,03/06/2025,10:17:37,56500,56600,56500,56500,3700
VCB,56500,03/06/2025,10:18:59,56600,56600,56500,56500,2700
VCB,56500,03/06/2025,10:18:59,56600,56600,56500,56500,2700
VCB,56500,03/06/2025,10:18:59,56600,56600,56500,56500,2700
VCB,56600,03/06/2025,10:19:48,56600,56600,56600,56600,1400
VCB,56600,03/06/2025,10:19:48,56600,56600,56600,56600,1400
VCB,56600,03/06/2025,10:19:48,56600,56600,56600,56600,1400
VCB,56500,03/06/2025,10:20:55,56600,56600,56500,56500,3500
VCB,56500,03/06/2025,10:20:55,56600,56600,56500,56500,3500
VCB,56500,03/06/2025,10:20:55,56600,56600,56500,56500,3500
VCB,56500,03/06/2025,10:21:35,56600,56600,56500,56500,1900
VCB,56500,03/06/2025,10:21:35,56600,56600,56500,56500,1900
VCB,56500,03/06/2025,10:21:35,56600,56600,56500,56500,1900
VCB,56600,03/06/2025,10:22:49,56500,56600,56500,56600,5000
VCB,56600,03/06/2025,10:22:49,56500,56600,56500,56600,5000
VCB,56600,03/06/2025,10:22:49,56500,56600,56500,56600,5000
VCB,56600,03/06/2025,10:23:52,56600,56600,56500,56600,13600
VCB,56600,03/06/2025,10:23:52,56600,56600,56500,56600,13600
VCB,56600,03/06/2025,10:23:52,56600,56600,56500,56600,13600
VCB,56600,03/06/2025,10:24:54,56600,56600,56600,56600,5900
VCB,56600,03/06/2025,10:24:54,56600,56600,56600,56600,5900
VCB,56600,03/06/2025,10:24:54,56600,56600,56600,56600,5900
VCB,56500,03/06/2025,10:25:47,56500,56600,56500,56500,22300
VCB,56500,03/06/2025,10:25:47,56500,56600,56500,56500,22300
VCB,56500,03/06/2025,10:25:47,56500,56600,56500,56500,22300
VCB,56500,03/06/2025,10:26:52,56500,56600,56500,56500,3300
VCB,56500,03/06/2025,10:26:52,56500,56600,56500,56500,3300
VCB,56500,03/06/2025,10:26:52,56500,56600,56500,56500,3300
VCB,56600,03/06/2025,10:27:54,56500,56600,56500,56600,2200
VCB,56600,03/06/2025,10:27:54,56500,56600,56500,56600,2200
VCB,56600,03/06/2025,10:27:54,56500,56600,56500,56600,2200
VCB,56500,03/06/2025,10:28:43,56600,56600,56500,56500,900
VCB,56500,03/06/2025,10:28:43,56600,56600,56500,56500,900
VCB,56500,03/06/2025,10:28:43,56600,56600,56500,56500,900
VCB,56600,03/06/2025,10:29:58,56600,56600,56600,56600,800
VCB,56600,03/06/2025,10:29:58,56600,56600,56600,56600,800
VCB,56600,03/06/2025,10:29:58,56600,56600,56600,56600,800
VCB,56600,03/06/2025,10:30:37,56600,56600,56600,56600,400
VCB,56600,03/06/2025,10:30:37,56600,56600,56600,56600,400
VCB,56600,03/06/2025,10:30:37,56600,56600,56600,56600,400
VCB,56500,03/06/2025,10:31:55,56600,56600,56500,56500,52200
VCB,56500,03/06/2025,10:31:55,56600,56600,56500,56500,52200
VCB,56500,03/06/2025,10:31:55,56600,56600,56500,56500,52200
VCB,56500,03/06/2025,10:32:10,56500,56500,56500,56500,3900
VCB,56500,03/06/2025,10:32:10,56500,56500,56500,56500,3900
VCB,56500,03/06/2025,10:32:10,56500,56500,56500,56500,3900
VCB,56500,03/06/2025,10:33:58,56500,56500,56500,56500,2100
VCB,56500,03/06/2025,10:33:58,56500,56500,56500,56500,2100
VCB,56500,03/06/2025,10:33:58,56500,56500,56500,56500,2100
VCB,56600,03/06/2025,10:34:39,56500,56600,56500,56600,500
VCB,56600,03/06/2025,10:34:39,56500,56600,56500,56600,500
VCB,56600,03/06/2025,10:34:39,56500,56600,56500,56600,500
VCB,56600,03/06/2025,10:35:26,56600,56600,56600,56600,900
VCB,56600,03/06/2025,10:35:26,56600,56600,56600,56600,900
VCB,56600,03/06/2025,10:35:26,56600,56600,56600,56600,900
VCB,56600,03/06/2025,10:36:00,56600,56600,56600,56600,100
VCB,56600,03/06/2025,10:36:00,56600,56600,56600,56600,100
VCB,56600,03/06/2025,10:36:00,56600,56600,56600,56600,100
VCB,56500,03/06/2025,10:37:48,56500,56600,56500,56500,2800
VCB,56500,03/06/2025,10:37:48,56500,56600,56500,56500,2800
VCB,56500,03/06/2025,10:37:48,56500,56600,56500,56500,2800
VCB,56500,03/06/2025,10:38:10,56500,56500,56500,56500,1000
VCB,56500,03/06/2025,10:38:10,56500,56500,56500,56500,1000
VCB,56500,03/06/2025,10:38:10,56500,56500,56500,56500,1000
VCB,56500,03/06/2025,10:39:48,56500,56500,56500,56500,5200
VCB,56500,03/06/2025,10:39:48,56500,56500,56500,56500,5200
VCB,56500,03/06/2025,10:39:48,56500,56500,56500,56500,5200
VCB,56600,03/06/2025,10:40:53,56600,56600,56500,56600,1500
VCB,56600,03/06/2025,10:40:53,56600,56600,56500,56600,1500
VCB,56600,03/06/2025,10:40:53,56600,56600,56500,56600,1500
VCB,56600,03/06/2025,10:41:25,56600,56600,56600,56600,200
VCB,56600,03/06/2025,10:41:25,56600,56600,56600,56600,200
VCB,56600,03/06/2025,10:41:25,56600,56600,56600,56600,200
VCB,56500,03/06/2025,10:42:58,56500,56600,56500,56500,7500
VCB,56500,03/06/2025,10:42:58,56500,56600,56500,56500,7500
VCB,56500,03/06/2025,10:42:58,56500,56600,56500,56500,7500
VCB,56500,03/06/2025,10:43:23,56500,56600,56500,56500,1500
VCB,56500,03/06/2025,10:43:23,56500,56600,56500,56500,1500
VCB,56500,03/06/2025,10:43:23,56500,56600,56500,56500,1500
VCB,56600,03/06/2025,10:44:34,56600,56600,56600,56600,400
VCB,56600,03/06/2025,10:44:34,56600,56600,56600,56600,400
VCB,56600,03/06/2025,10:44:34,56600,56600,56600,56600,400
VCB,56600,03/06/2025,10:45:56,56600,56600,56600,56600,8200
VCB,56600,03/06/2025,10:45:56,56600,56600,56600,56600,8200
VCB,56600,03/06/2025,10:45:56,56600,56600,56600,56600,8200
VCB,56600,03/06/2025,10:46:53,56600,56600,56600,56600,1600
VCB,56600,03/06/2025,10:46:53,56600,56600,56600,56600,1600
VCB,56600,03/06/2025,10:46:53,56600,56600,56600,56600,1600
VCB,56600,03/06/2025,10:47:58,56600,56600,56500,56600,300
VCB,56600,03/06/2025,10:47:58,56600,56600,56500,56600,300
VCB,56600,03/06/2025,10:47:58,56600,56600,56500,56600,300
VCB,56500,03/06/2025,10:48:49,56600,56600,56500,56500,40200
VCB,56500,03/06/2025,10:48:49,56600,56600,56500,56500,40200
VCB,56500,03/06/2025,10:48:49,56600,56600,56500,56500,40200
VCB,56500,03/06/2025,10:49:52,56500,56500,56500,56500,2000
VCB,56500,03/06/2025,10:49:52,56500,56500,56500,56500,2000
VCB,56500,03/06/2025,10:49:52,56500,56500,56500,56500,2000
VCB,56500,03/06/2025,10:50:54,56500,56500,56500,56500,1600
VCB,56500,03/06/2025,10:50:54,56500,56500,56500,56500,1600
VCB,56500,03/06/2025,10:50:54,56500,56500,56500,56500,1600
VCB,56600,03/06/2025,10:51:51,56600,56600,56500,56600,2300
VCB,56600,03/06/2025,10:51:51,56600,56600,56500,56600,2300
VCB,56600,03/06/2025,10:51:51,56600,56600,56500,56600,2300
VCB,56500,03/06/2025,10:52:59,56600,56600,56500,56500,300
VCB,56500,03/06/2025,10:52:59,56600,56600,56500,56500,300
VCB,56500,03/06/2025,10:52:59,56600,56600,56500,56500,300
VCB,56500,03/06/2025,10:53:54,56600,56600,56500,56500,300
VCB,56500,03/06/2025,10:53:54,56600,56600,56500,56500,300
VCB,56500,03/06/2025,10:53:54,56600,56600,56500,56500,300
VCB,56600,03/06/2025,10:54:55,56500,56600,56500,56600,4200
VCB,56600,03/06/2025,10:54:55,56500,56600,56500,56600,4200
VCB,56600,03/06/2025,10:54:55,56500,56600,56500,56600,4200
VCB,56600,03/06/2025,10:55:46,56600,56600,56600,56600,3700
VCB,56600,03/06/2025,10:55:46,56600,56600,56600,56600,3700
VCB,56600,03/06/2025,10:55:46,56600,56600,56600,56600,3700
VCB,56600,03/06/2025,10:56:50,56600,56600,56500,56600,4200
VCB,56600,03/06/2025,10:56:50,56600,56600,56500,56600,4200
VCB,56600,03/06/2025,10:56:50,56600,56600,56500,56600,4200
VCB,56600,03/06/2025,10:57:58,56600,56600,56600,56600,3300
VCB,56600,03/06/2025,10:57:58,56600,56600,56600,56600,3300
VCB,56600,03/06/2025,10:57:58,56600,56600,56600,56600,3300
VCB,56600,03/06/2025,10:58:58,56600,56600,56600,56600,5500
VCB,56600,03/06/2025,10:58:58,56600,56600,56600,56600,5500
VCB,56600,03/06/2025,10:58:58,56600,56600,56600,56600,5500
VCB,56500,03/06/2025,10:59:45,56600,56600,56500,56500,5500
VCB,56500,03/06/2025,10:59:45,56600,56600,56500,56500,5500
VCB,56500,03/06/2025,10:59:45,56600,56600,56500,56500,5500
VCB,56600,03/06/2025,11:00:48,56600,56600,56500,56600,5400
VCB,56600,03/06/2025,11:00:48,56600,56600,56500,56600,5400
VCB,56600,03/06/2025,11:00:48,56600,56600,56500,56600,5400
VCB,56600,03/06/2025,11:01:39,56600,56600,56600,56600,5100
VCB,56600,03/06/2025,11:01:39,56600,56600,56600,56600,5100
VCB,56600,03/06/2025,11:01:39,56600,56600,56600,56600,5100
VCB,56600,03/06/2025,11:02:53,56600,56600,56600,56600,3100
