,ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id
190,20993665,2024-11-22 18:16:07,1732299367689,2024-11-22 18:16:07,1732299367691,0,0,0,1,4,234000,20993596,0,5,0.01,0.0,20722.4,0.0,0.0,20722.4,0.0,US100,[tp 20722.4],
191,20993669,2024-11-22 18:16:22,1732299382015,2024-11-22 18:16:22,1732299382017,0,1,0,0,4,234000,20993669,0,3,0.01,0.0,0.0,20765.4,20705.4,20725.7,0.0,US100,python script op,
192,20993691,2024-11-22 18:17:10,1732299430470,2024-11-22 18:17:10,1732299430471,0,1,0,0,4,234000,20993691,0,3,0.01,0.0,0.0,20775.9,20715.9,20734.4,0.0,US100,python script op,
193,20993718,2024-11-22 18:18:10,1732299490996,2024-11-22 18:18:10,1732299490997,0,1,0,0,4,234000,20993718,0,3,0.01,0.0,0.0,20773.7,20713.7,20733.4,0.0,US100,python script op,
194,20993772,2024-11-22 18:19:13,1732299553166,2024-11-22 18:19:13,1732299553170,0,0,0,1,4,234000,20993241,0,5,0.01,0.0,20721.4,0.0,0.0,20721.4,0.0,US100,[tp 20721.4],
195,20993774,2024-11-22 18:19:13,1732299553298,2024-11-22 18:19:13,1732299553301,0,0,0,1,4,234000,20993514,0,5,0.01,0.0,20720.7,0.0,0.0,20720.7,0.0,US100,[tp 20720.7],
196,20993776,2024-11-22 18:19:23,1732299563544,2024-11-22 18:19:23,1732299563546,0,1,0,0,4,234000,20993776,0,3,0.01,0.0,0.0,20755.9,20695.9,20715.2,0.0,US100,python script op,
197,20993777,2024-11-22 18:19:24,1732299564961,2024-11-22 18:19:24,1732299564963,0,0,0,1,4,234000,20993691,0,5,0.01,0.0,20715.9,0.0,0.0,20715.9,0.0,US100,[tp 20715.9],
198,20993780,2024-11-22 18:19:33,1732299573527,2024-11-22 18:19:33,1732299573530,0,0,0,1,4,234000,20993544,0,5,0.01,0.0,20711.9,0.0,0.0,20711.9,0.0,US100,[tp 20711.9],
199,20993781,2024-11-22 18:19:33,1732299573529,2024-11-22 18:19:33,1732299573535,0,0,0,1,4,234000,20993718,0,5,0.01,0.0,20713.7,0.0,0.0,20713.7,0.0,US100,[tp 20713.7],
200,20993786,2024-11-22 18:19:41,1732299581056,2024-11-22 18:19:41,1732299581059,0,0,0,1,4,234000,20993669,0,5,0.01,0.0,20705.4,0.0,0.0,20705.4,0.0,US100,[tp 20705.4],
201,20993879,2024-11-22 18:20:11,1732299611999,2024-11-22 18:20:12,1732299612000,0,1,0,0,4,234000,20993879,0,3,0.01,0.0,0.0,20745.7,20685.7,20705.4,0.0,US100,python script op,
202,20993895,2024-11-22 18:20:27,1732299627605,2024-11-22 18:20:27,1732299627606,0,0,0,1,4,234000,20993776,0,5,0.01,0.0,20695.9,0.0,0.0,20695.9,0.0,US100,[tp 20695.9],
203,20993989,2024-11-22 18:21:10,1732299670905,2024-11-22 18:21:10,1732299670908,0,0,0,1,4,234000,20993879,0,5,0.01,0.0,20685.7,0.0,0.0,20685.7,0.0,US100,[tp 20685.7],
204,20993991,2024-11-22 18:21:12,1732299672608,2024-11-22 18:21:12,1732299672611,0,1,0,0,4,234000,20993991,0,3,0.01,0.0,0.0,20722.9,20662.9,20683.9,0.0,US100,python script op,
205,20994041,2024-11-22 18:22:13,1732299733328,2024-11-22 18:22:13,1732299733330,0,1,0,0,4,234000,20994041,0,3,0.01,0.0,0.0,20751.4,20691.4,20711.4,0.0,US100,python script op,
206,20994049,2024-11-22 18:22:32,1732299752708,2024-11-22 18:22:32,1732299752710,0,0,0,1,4,234000,20993991,0,4,0.01,0.0,20722.9,0.0,0.0,20722.9,0.0,US100,[sl 20722.9],
207,20994075,2024-11-22 18:23:13,1732299793786,2024-11-22 18:23:13,1732299793788,0,1,0,0,4,234000,20994075,0,3,0.01,0.0,0.0,20756.2,20696.2,20716.4,0.0,US100,python script op,
208,20994108,2024-11-22 18:24:14,1732299854284,2024-11-22 18:24:14,1732299854285,0,1,0,0,4,234000,20994108,0,3,0.01,0.0,0.0,20759.4,20699.4,20718.9,0.0,US100,python script op,
209,20994152,2024-11-22 18:25:14,1732299914834,2024-11-22 18:25:14,1732299914836,0,1,0,0,4,234000,20994152,0,3,0.01,0.0,0.0,20750.2,20690.2,20709.9,0.0,US100,python script op,
210,20994197,2024-11-22 18:26:15,1732299975345,2024-11-22 18:26:15,1732299975346,0,1,0,0,4,234000,20994197,0,3,0.01,0.0,0.0,20745.2,20685.2,20705.2,0.0,US100,python script op,
211,20994207,2024-11-22 18:26:40,1732300000621,2024-11-22 18:26:40,1732300000623,0,0,0,1,4,234000,20994108,0,5,0.01,0.0,20699.4,0.0,0.0,20699.4,0.0,US100,[tp 20699.4],
212,20994208,2024-11-22 18:26:43,1732300003159,2024-11-22 18:26:43,1732300003161,0,0,0,1,4,234000,20994075,0,5,0.01,0.0,20696.2,0.0,0.0,20696.2,0.0,US100,[tp 20696.2],
213,20994232,2024-11-22 18:27:15,1732300035822,2024-11-22 18:27:15,1732300035823,0,1,0,0,4,234000,20994232,0,3,0.01,0.0,0.0,20737.2,20677.2,20696.9,0.0,US100,python script op,
214,20994279,2024-11-22 18:28:16,1732300096487,2024-11-22 18:28:16,1732300096488,0,1,0,0,4,234000,20994279,0,3,0.01,0.0,0.0,20747.4,20687.4,20707.7,0.0,US100,python script op,
215,20994321,2024-11-22 18:29:16,1732300156978,2024-11-22 18:29:16,1732300156979,0,1,0,0,4,234000,20994321,0,3,0.01,0.0,0.0,20756.4,20696.4,20716.2,0.0,US100,python script op,
216,20994360,2024-11-22 18:30:17,1732300217496,2024-11-22 18:30:17,1732300217499,0,1,0,0,4,234000,20994360,0,3,0.01,0.0,0.0,20754.2,20694.2,20714.9,0.0,US100,python script op,
217,20994417,2024-11-22 18:31:17,1732300277987,2024-11-22 18:31:17,1732300277989,0,1,0,0,4,234000,20994417,0,3,0.01,0.0,0.0,20741.2,20681.2,20700.4,0.0,US100,python script op,
218,20994433,2024-11-22 18:32:18,1732300338472,2024-11-22 18:32:18,1732300338474,0,1,0,0,4,234000,20994433,0,3,0.01,0.0,0.0,20740.9,20680.9,20700.4,0.0,US100,python script op,
219,20994448,2024-11-22 18:32:42,1732300362001,2024-11-22 18:32:42,1732300362003,0,0,0,1,4,234000,20994321,0,5,0.01,0.0,20696.4,0.0,0.0,20696.4,0.0,US100,[tp 20696.4],
220,20994470,2024-11-22 18:33:18,1732300398975,2024-11-22 18:33:18,1732300398976,0,1,0,0,4,234000,20994470,0,3,0.01,0.0,0.0,20738.9,20678.9,20698.9,0.0,US100,python script op,
221,20994491,2024-11-22 18:33:49,1732300429967,2024-11-22 18:33:49,1732300429969,0,0,0,1,4,234000,20994360,0,5,0.01,0.0,20694.2,0.0,0.0,20694.2,0.0,US100,[tp 20694.2],
222,20994494,2024-11-22 18:33:57,1732300437600,2024-11-22 18:33:57,1732300437602,0,0,0,1,4,234000,20994041,0,5,0.01,0.0,20691.4,0.0,0.0,20691.4,0.0,US100,[tp 20691.4],
223,20994495,2024-11-22 18:33:57,1732300437849,2024-11-22 18:33:57,1732300437851,0,0,0,1,4,234000,20994152,0,5,0.01,0.0,20690.2,0.0,0.0,20690.2,0.0,US100,[tp 20690.2],
224,20994505,2024-11-22 18:34:19,1732300459477,2024-11-22 18:34:19,1732300459478,0,1,0,0,4,234000,20994505,0,3,0.01,0.0,0.0,20730.4,20670.4,20690.7,0.0,US100,python script op,
225,20994522,2024-11-22 18:35:20,1732300520039,2024-11-22 18:35:20,1732300520040,0,1,0,0,4,234000,20994522,0,3,0.01,0.0,0.0,20742.4,20682.4,20702.4,0.0,US100,python script op,
226,20994531,2024-11-22 18:36:20,1732300580558,2024-11-22 18:36:20,1732300580560,0,1,0,0,4,234000,20994531,0,3,0.01,0.0,0.0,20745.4,20685.4,20705.7,0.0,US100,python script op,
227,20994541,2024-11-22 18:37:21,1732300641075,2024-11-22 18:37:21,1732300641078,0,1,0,0,4,234000,20994541,0,3,0.01,0.0,0.0,20751.2,20691.2,20711.2,0.0,US100,python script op,
228,20994553,2024-11-22 18:38:10,1732300690631,2024-11-22 18:38:10,1732300690632,0,1,0,0,4,234000,20994553,0,3,0.01,0.0,0.0,20757.7,20697.7,20718.2,0.0,US100,python script op,
229,20994567,2024-11-22 18:38:29,1732300709303,2024-11-22 18:38:29,1732300709305,0,0,0,1,4,234000,20994505,0,4,0.01,0.0,20730.4,0.0,0.0,20730.4,0.0,US100,[sl 20730.4],
230,20994573,2024-11-22 18:38:55,1732300735181,2024-11-22 18:38:55,1732300735183,0,0,0,1,4,234000,20994232,0,4,0.01,0.0,20737.2,0.0,0.0,20737.2,0.0,US100,[sl 20737.2],
231,20994574,2024-11-22 18:38:59,1732300739532,2024-11-22 18:38:59,1732300739534,0,0,0,1,4,234000,20994470,0,4,0.01,0.0,20738.9,0.0,0.0,20738.9,0.0,US100,[sl 20738.9],
232,20994578,2024-11-22 18:39:06,1732300746644,2024-11-22 18:39:06,1732300746647,0,0,0,1,4,234000,20994417,0,4,0.01,0.0,20741.2,0.0,0.0,20741.2,0.0,US100,[sl 20741.2],
233,20994579,2024-11-22 18:39:06,1732300746646,2024-11-22 18:39:06,1732300746651,0,0,0,1,4,234000,20994433,0,4,0.01,0.0,20740.9,0.0,0.0,20740.9,0.0,US100,[sl 20740.9],
234,20994580,2024-11-22 18:39:09,1732300749516,2024-11-22 18:39:09,1732300749518,0,0,0,1,4,234000,20994522,0,4,0.01,0.0,20742.4,0.0,0.0,20742.4,0.0,US100,[sl 20742.4],
235,20994582,2024-11-22 18:39:11,1732300751123,2024-11-22 18:39:11,1732300751124,0,1,0,0,4,234000,20994582,0,3,0.01,0.0,0.0,20782.4,20722.4,20742.4,0.0,US100,python script op,
236,20994583,2024-11-22 18:39:14,1732300754514,2024-11-22 18:39:14,1732300754517,0,0,0,1,4,234000,20994197,0,4,0.01,0.0,20745.2,0.0,0.0,20745.2,0.0,US100,[sl 20745.2],
237,20994584,2024-11-22 18:39:14,1732300754516,2024-11-22 18:39:14,1732300754521,0,0,0,1,4,234000,20994531,0,4,0.01,0.0,20745.4,0.0,0.0,20745.4,0.0,US100,[sl 20745.4],
238,20994619,2024-11-22 18:40:11,1732300811561,2024-11-22 18:40:11,1732300811562,0,1,0,0,4,234000,20994619,0,3,0.01,0.0,0.0,20780.4,20720.4,20740.4,0.0,US100,python script op,
239,20994650,2024-11-22 18:41:12,1732300872023,2024-11-22 18:41:12,1732300872025,0,1,0,0,4,234000,20994650,0,3,0.01,0.0,0.0,20762.2,20702.2,20722.7,0.0,US100,python script op,
240,20994651,2024-11-22 18:41:13,1732300873624,2024-11-22 18:41:13,1732300873627,0,0,0,1,4,234000,20994582,0,5,0.01,0.0,20722.4,0.0,0.0,20722.4,0.0,US100,[tp 20722.4],
241,20994654,2024-11-22 18:41:25,1732300885161,2024-11-22 18:41:25,1732300885162,0,0,0,1,4,234000,20994619,0,5,0.01,0.0,20720.4,0.0,0.0,20720.4,0.0,US100,[tp 20720.4],
242,20994681,2024-11-22 18:42:12,1732300932482,2024-11-22 18:42:12,1732300932483,0,1,0,0,4,234000,20994681,0,3,0.01,0.0,0.0,20754.4,20694.4,20712.7,0.0,US100,python script op,
243,20994714,2024-11-22 18:43:13,1732300993129,2024-11-22 18:43:13,1732300993131,0,1,0,0,4,234000,20994714,0,3,0.01,0.0,0.0,20759.2,20699.2,20719.4,0.0,US100,python script op,
244,20994727,2024-11-22 18:44:00,1732301040645,2024-11-22 18:44:00,1732301040648,0,0,0,1,4,234000,20994650,0,5,0.01,0.0,20702.2,0.0,0.0,20702.2,0.0,US100,[tp 20702.2],
245,20994730,2024-11-22 18:44:13,1732301053579,2024-11-22 18:44:13,1732301053581,0,1,0,0,4,234000,20994730,0,3,0.01,0.0,0.0,20749.2,20689.2,20709.9,0.0,US100,python script op,
246,20994749,2024-11-22 18:44:57,1732301097047,2024-11-22 18:44:57,1732301097049,0,0,0,1,4,234000,20994714,0,5,0.01,0.0,20699.2,0.0,0.0,20699.2,0.0,US100,[tp 20699.2],
247,20994759,2024-11-22 18:45:14,1732301114408,2024-11-22 18:45:14,1732301114409,0,1,0,0,4,234000,20994759,0,3,0.01,0.0,0.0,20741.4,20681.4,20701.7,0.0,US100,python script op,
248,20994816,2024-11-22 18:46:14,1732301174930,2024-11-22 18:46:14,1732301174932,0,1,0,0,4,234000,20994816,0,3,0.01,0.0,0.0,20751.3,20691.3,20711.1,0.0,US100,python script op,
249,20994884,2024-11-22 18:47:00,1732301220013,2024-11-22 18:47:00,1732301220016,0,0,0,1,4,234000,20994553,0,5,0.01,0.0,20697.7,0.0,0.0,20697.7,0.0,US100,[tp 20697.7],
250,20994895,2024-11-22 18:47:15,1732301235835,2024-11-22 18:47:15,1732301235837,0,1,0,0,4,234000,20994895,0,3,0.01,0.0,0.0,20745.1,20685.1,20705.1,0.0,US100,python script op,
251,20995057,2024-11-22 18:48:16,1732301296309,2024-11-22 18:48:16,1732301296310,0,1,0,0,4,234000,20995057,0,3,0.01,0.0,0.0,20759.5,20699.5,20719.8,0.0,US100,python script op,
252,20995093,2024-11-22 18:49:16,1732301356821,2024-11-22 18:49:16,1732301356822,0,1,0,0,4,234000,20995093,0,3,0.01,0.0,0.0,20774.1,20714.1,20734.3,0.0,US100,python script op,
253,20995150,2024-11-22 18:50:17,1732301417272,2024-11-22 18:50:17,1732301417274,0,1,0,0,4,234000,20995150,0,3,0.01,0.0,0.0,20769.1,20709.1,20727.8,0.0,US100,python script op,
254,20995162,2024-11-22 18:50:54,1732301454660,2024-11-22 18:50:54,1732301454662,0,0,0,1,4,234000,20994759,0,4,0.01,0.0,20741.4,0.0,0.0,20741.4,0.0,US100,[sl 20741.4],
255,20995170,2024-11-22 18:51:15,1732301475585,2024-11-22 18:51:15,1732301475587,0,0,0,1,4,234000,20994895,0,4,0.01,0.0,20745.1,0.0,0.0,20745.1,0.0,US100,[sl 20745.1],
256,20995171,2024-11-22 18:51:18,1732301478058,2024-11-22 18:51:18,1732301478060,0,1,0,0,4,234000,20995171,0,3,0.01,0.0,0.0,20781.8,20721.8,20741.8,0.0,US100,python script op,
257,20995176,2024-11-22 18:51:23,1732301483292,2024-11-22 18:51:23,1732301483294,0,0,0,1,4,234000,20994279,0,4,0.01,0.0,20747.4,0.0,0.0,20747.4,0.0,US100,[sl 20747.4],
258,20995216,2024-11-22 18:51:31,1732301491464,2024-11-22 18:51:31,1732301491467,0,0,0,1,4,234000,20994730,0,4,0.01,0.0,20749.2,0.0,0.0,20749.2,0.0,US100,[sl 20749.2],
259,20995220,2024-11-22 18:51:43,1732301503426,2024-11-22 18:51:43,1732301503430,0,0,0,1,4,234000,20994541,0,4,0.01,0.0,20751.2,0.0,0.0,20751.2,0.0,US100,[sl 20751.2],
260,20995221,2024-11-22 18:51:43,1732301503429,2024-11-22 18:51:43,1732301503434,0,0,0,1,4,234000,20994816,0,4,0.01,0.0,20751.3,0.0,0.0,20751.3,0.0,US100,[sl 20751.3],
261,20995223,2024-11-22 18:51:54,1732301514896,2024-11-22 18:51:54,1732301514898,0,0,0,1,4,234000,20994681,0,4,0.01,0.0,20754.4,0.0,0.0,20754.4,0.0,US100,[sl 20754.4],
262,20995226,2024-11-22 18:52:00,1732301520036,2024-11-22 18:52:00,1732301520037,0,0,0,1,4,234000,20995057,0,4,0.01,0.0,20759.5,0.0,0.0,20759.5,0.0,US100,[sl 20759.5],
263,20995239,2024-11-22 18:52:18,1732301538576,2024-11-22 18:52:18,1732301538578,0,1,0,0,4,234000,20995239,0,3,0.01,0.0,0.0,20795.6,20735.6,20756.3,0.0,US100,python script op,
264,20995259,2024-11-22 18:53:19,1732301599227,2024-11-22 18:53:19,1732301599228,0,1,0,0,4,234000,20995259,0,3,0.01,0.0,0.0,20791.3,20731.3,20751.3,0.0,US100,python script op,
265,20995330,2024-11-22 18:54:19,1732301659676,2024-11-22 18:54:19,1732301659677,0,1,0,0,4,234000,20995330,0,3,0.01,0.0,0.0,20790.1,20730.1,20750.1,0.0,US100,python script op,
266,20995361,2024-11-22 18:55:20,1732301720151,2024-11-22 18:55:20,1732301720153,0,1,0,0,4,234000,20995361,0,3,0.01,0.0,0.0,20801.6,20741.6,20760.3,0.0,US100,python script op,
267,20995398,2024-11-22 18:56:20,1732301780598,2024-11-22 18:56:20,1732301780600,0,1,0,0,4,234000,20995398,0,3,0.01,0.0,0.0,20797.8,20737.8,20757.5,0.0,US100,python script op,
268,20995416,2024-11-22 18:57:09,1732301829029,2024-11-22 18:57:09,1732301829031,0,1,0,0,4,234000,20995416,0,3,0.01,0.0,0.0,20797.3,20737.3,20757.3,0.0,US100,python script op,
269,20995459,2024-11-22 18:58:21,1732301901723,2024-11-22 18:58:21,1732301901724,0,1,0,0,4,234000,20995459,0,3,0.01,0.0,0.0,20798.8,20738.8,20759.0,0.0,US100,python script op,
270,20995482,2024-11-22 18:59:22,1732301962224,2024-11-22 18:59:22,1732301962227,0,1,0,0,4,234000,20995482,0,3,0.01,0.0,0.0,20797.3,20737.3,20757.1,0.0,US100,python script op,
271,20995524,2024-11-22 19:00:10,1732302010643,2024-11-22 19:00:10,1732302010644,0,0,0,0,4,234000,20995524,0,3,0.01,0.0,0.0,20711.9,20771.9,20752.4,0.0,US100,python script op,
272,20995577,2024-11-22 19:01:01,1732302061545,2024-11-22 19:01:01,1732302061547,0,0,0,1,4,234000,20995361,0,5,0.01,0.0,20741.6,0.0,0.0,20741.6,0.0,US100,[tp 20741.6],
273,20995689,2024-11-22 19:01:24,1732302084409,2024-11-22 19:01:24,1732302084410,0,0,0,0,4,234000,20995689,0,3,0.01,0.0,0.0,20705.9,20765.9,20747.1,0.0,US100,python script op,
274,20995725,2024-11-22 19:02:13,1732302133174,2024-11-22 19:02:13,1732302133177,0,0,0,0,4,234000,20995725,0,3,0.01,0.0,0.0,20711.4,20771.4,20751.4,0.0,US100,python script op,
275,20995832,2024-11-22 19:03:13,1732302193728,2024-11-22 19:03:13,1732302193729,0,0,0,0,4,234000,20995832,0,3,0.01,0.0,0.0,20713.9,20773.9,20753.9,0.0,US100,python script op,
276,20995864,2024-11-22 19:04:14,1732302254232,2024-11-22 19:04:14,1732302254233,0,0,0,0,4,234000,20995864,0,3,0.01,0.0,0.0,20710.9,20770.9,20750.9,0.0,US100,python script op,
277,20995885,2024-11-22 19:05:14,1732302314748,2024-11-22 19:05:14,1732302314750,0,0,0,0,4,234000,20995885,0,3,0.01,0.0,0.0,20724.4,20784.4,20764.1,0.0,US100,python script op,
278,20995886,2024-11-22 19:05:20,1732302320680,2024-11-22 19:05:20,1732302320683,0,1,0,1,4,234000,20995689,0,5,0.01,0.0,20765.9,0.0,0.0,20765.9,0.0,US100,[tp 20765.9],
279,20995898,2024-11-22 19:06:15,1732302375298,2024-11-22 19:06:15,1732302375299,0,0,0,0,4,234000,20995898,0,3,0.01,0.0,0.0,20722.6,20782.6,20763.4,0.0,US100,python script op,
280,20995907,2024-11-22 19:07:15,1732302435939,2024-11-22 19:07:15,1732302435940,0,0,0,0,4,234000,20995907,0,3,0.01,0.0,0.0,20712.6,20772.6,20752.6,0.0,US100,python script op,
281,20995919,2024-11-22 19:08:16,1732302496421,2024-11-22 19:08:16,1732302496423,0,1,0,0,4,234000,20995919,0,3,0.01,0.0,0.0,20795.8,20735.8,20755.8,0.0,US100,python script op,
282,20995938,2024-11-22 19:09:16,1732302556895,2024-11-22 19:09:16,1732302556896,0,1,0,0,4,234000,20995938,0,3,0.01,0.0,0.0,20792.3,20732.3,20753.3,0.0,US100,python script op,
283,20995969,2024-11-22 19:10:17,1732302617359,2024-11-22 19:10:17,1732302617361,0,1,0,0,4,234000,20995969,0,3,0.01,0.0,0.0,20792.1,20732.1,20752.1,0.0,US100,python script op,
284,20996100,2024-11-22 19:11:17,1732302677904,2024-11-22 19:11:17,1732302677906,0,1,0,0,4,234000,20996100,0,3,0.01,0.0,0.0,20793.6,20733.6,20753.6,0.0,US100,python script op,
285,20996126,2024-11-22 19:12:08,1732302728763,2024-11-22 19:12:08,1732302728765,0,0,0,1,4,234000,20995150,0,4,0.01,0.0,20769.1,0.0,0.0,20769.1,0.0,US100,[sl 20769.1],
286,20996129,2024-11-22 19:12:10,1732302730982,2024-11-22 19:12:10,1732302730986,0,1,0,1,4,234000,20995864,0,5,0.01,0.0,20770.9,0.0,0.0,20770.9,0.0,US100,[tp 20770.9],
287,20996131,2024-11-22 19:12:11,1732302731395,2024-11-22 19:12:11,1732302731399,0,1,0,1,4,234000,20995524,0,5,0.01,0.0,20771.9,0.0,0.0,20771.9,0.0,US100,[tp 20771.9],
288,20996132,2024-11-22 19:12:11,1732302731398,2024-11-22 19:12:11,1732302731405,0,1,0,1,4,234000,20995725,0,5,0.01,0.0,20771.4,0.0,0.0,20771.4,0.0,US100,[tp 20771.4],
289,20996133,2024-11-22 19:12:11,1732302731499,2024-11-22 19:12:11,1732302731503,0,0,0,1,4,234000,20995093,0,4,0.01,0.0,20774.1,0.0,0.0,20774.1,0.0,US100,[sl 20774.1],
290,20996134,2024-11-22 19:12:11,1732302731502,2024-11-22 19:12:11,1732302731811,0,1,0,1,4,234000,20995907,0,5,0.01,0.0,20772.6,0.0,0.0,20772.6,0.0,US100,[tp 20772.6],
291,20996139,2024-11-22 19:12:18,1732302738373,2024-11-22 19:12:18,1732302738374,0,1,0,0,4,234000,20996139,0,3,0.01,0.0,0.0,20812.1,20752.1,20773.3,0.0,US100,python script op,
292,20996140,2024-11-22 19:12:24,1732302744335,2024-11-22 19:12:24,1732302744339,0,1,0,1,4,234000,20995832,0,5,0.01,0.0,20773.9,0.0,0.0,20773.9,0.0,US100,[tp 20773.9],
293,20996179,2024-11-22 19:13:18,1732302798852,2024-11-22 19:13:18,1732302798853,0,0,0,0,4,234000,20996179,0,3,0.01,0.0,0.0,20739.9,20799.9,20779.9,0.0,US100,python script op,
294,20996234,2024-11-22 19:14:19,1732302859342,2024-11-22 19:14:19,1732302859344,0,0,0,0,4,234000,20996234,0,3,0.01,0.0,0.0,20724.9,20784.9,20764.9,0.0,US100,python script op,
295,20996282,2024-11-22 19:15:19,1732302919839,2024-11-22 19:15:19,1732302919840,0,0,0,0,4,234000,20996282,0,3,0.01,0.0,0.0,20730.4,20790.4,20770.6,0.0,US100,python script op,
296,20996360,2024-11-22 19:16:20,1732302980246,2024-11-22 19:16:20,1732302980248,0,0,0,0,4,234000,20996360,0,3,0.01,0.0,0.0,20731.6,20791.6,20771.1,0.0,US100,python script op,
297,20996379,2024-11-22 19:17:20,1732303040702,2024-11-22 19:17:20,1732303040703,0,0,0,0,4,234000,20996379,0,3,0.01,0.0,0.0,20727.9,20787.9,20767.6,0.0,US100,python script op,
298,20996393,2024-11-22 19:18:21,1732303101240,2024-11-22 19:18:21,1732303101242,0,0,0,0,4,234000,20996393,0,3,0.01,0.0,0.0,20727.9,20787.9,20767.6,0.0,US100,python script op,
299,20996403,2024-11-22 19:19:09,1732303149846,2024-11-22 19:19:09,1732303149847,0,0,0,0,4,234000,20996403,0,3,0.01,0.0,0.0,20730.1,20790.1,20770.4,0.0,US100,python script op,
300,20996423,2024-11-22 19:20:22,1732303222884,2024-11-22 19:20:22,1732303222885,0,0,0,0,4,234000,20996423,0,3,0.01,0.0,0.0,20734.9,20794.9,20775.4,0.0,US100,python script op,
301,20996580,2024-11-22 19:21:06,1732303266748,2024-11-22 19:21:06,1732303266752,0,0,0,1,4,234000,20995171,0,4,0.01,0.0,20781.8,0.0,0.0,20781.8,0.0,US100,[sl 20781.8],
302,20996582,2024-11-22 19:21:07,1732303267342,2024-11-22 19:21:07,1732303267343,0,1,0,1,4,234000,20995898,0,5,0.01,0.0,20782.6,0.0,0.0,20782.6,0.0,US100,[tp 20782.6],
303,20996597,2024-11-22 19:21:08,1732303268791,2024-11-22 19:21:08,1732303268795,0,1,0,1,4,234000,20995885,0,5,0.01,0.0,20784.4,0.0,0.0,20784.4,0.0,US100,[tp 20784.4],
304,20996598,2024-11-22 19:21:08,1732303268794,2024-11-22 19:21:08,1732303268800,0,1,0,1,4,234000,20996234,0,5,0.01,0.0,20784.9,0.0,0.0,20784.9,0.0,US100,[tp 20784.9],
305,20996601,2024-11-22 19:21:11,1732303271362,2024-11-22 19:21:11,1732303271364,0,0,0,0,4,234000,20996601,0,3,0.01,0.0,0.0,20743.1,20803.1,20783.1,0.0,US100,python script op,
306,20996627,2024-11-22 19:22:11,1732303331801,2024-11-22 19:22:11,1732303331803,0,0,0,0,4,234000,20996627,0,3,0.01,0.0,0.0,20738.4,20798.4,20778.4,0.0,US100,python script op,
307,20996644,2024-11-22 19:23:24,1732303404276,2024-11-22 19:23:24,1732303404278,0,0,0,0,4,234000,20996644,0,3,0.01,0.0,0.0,20738.4,20798.4,20778.4,0.0,US100,python script op,
308,20996658,2024-11-22 19:24:12,1732303452683,2024-11-22 19:24:12,1732303452684,0,0,0,0,4,234000,20996658,0,3,0.01,0.0,0.0,20735.4,20795.4,20774.9,0.0,US100,python script op,
309,20996731,2024-11-22 19:25:13,1732303513095,2024-11-22 19:25:13,1732303513096,0,0,0,0,4,234000,20996731,0,3,0.01,0.0,0.0,20734.1,20794.1,20773.6,0.0,US100,python script op,
310,20996763,2024-11-22 19:26:13,1732303573517,2024-11-22 19:26:13,1732303573519,0,0,0,0,4,234000,20996763,0,3,0.01,0.0,0.0,20739.4,20799.4,20779.4,0.0,US100,python script op,
311,20996779,2024-11-22 19:27:14,1732303634028,2024-11-22 19:27:14,1732303634030,0,0,0,0,4,234000,20996779,0,3,0.01,0.0,0.0,20743.1,20803.1,20782.9,0.0,US100,python script op,
312,20996797,2024-11-22 19:28:14,1732303694451,2024-11-22 19:28:14,1732303694452,0,0,0,0,4,234000,20996797,0,3,0.01,0.0,0.0,20741.6,20801.6,20781.6,0.0,US100,python script op,
313,20996832,2024-11-22 19:29:14,1732303754876,2024-11-22 19:29:14,1732303754878,0,0,0,0,4,234000,20996832,0,3,0.01,0.0,0.0,20739.6,20799.6,20779.1,0.0,US100,python script op,
314,20996895,2024-11-22 19:30:15,1732303815582,2024-11-22 19:30:15,1732303815583,0,0,0,0,4,234000,20996895,0,3,0.01,0.0,0.0,20740.4,20800.4,20780.4,0.0,US100,python script op,
315,20996958,2024-11-22 19:31:16,1732303876036,2024-11-22 19:31:16,1732303876037,0,0,0,0,4,234000,20996958,0,3,0.01,0.0,0.0,20722.1,20782.1,20763.1,0.0,US100,python script op,
316,20997012,2024-11-22 19:32:16,1732303936649,2024-11-22 19:32:16,1732303936650,0,0,0,0,4,234000,20997012,0,3,0.01,0.0,0.0,20724.6,20784.6,20764.6,0.0,US100,python script op,
317,20997029,2024-11-22 19:33:17,1732303997074,2024-11-22 19:33:17,1732303997075,0,0,0,0,4,234000,20997029,0,3,0.01,0.0,0.0,20731.6,20791.6,20772.4,0.0,US100,python script op,
318,20997110,2024-11-22 19:34:17,1732304057492,2024-11-22 19:34:17,1732304057493,0,1,0,0,4,234000,20997110,0,3,0.01,0.0,0.0,20797.8,20737.8,20758.6,0.0,US100,python script op,
319,20997161,2024-11-22 19:35:17,1732304117963,2024-11-22 19:35:17,1732304117965,0,1,0,0,4,234000,20997161,0,3,0.01,0.0,0.0,20804.1,20744.1,20764.1,0.0,US100,python script op,
320,20997173,2024-11-22 19:36:18,1732304178390,2024-11-22 19:36:18,1732304178391,0,1,0,0,4,234000,20997173,0,3,0.01,0.0,0.0,20799.6,20739.6,20759.6,0.0,US100,python script op,
